id	Fu	Ag	Ex	Re	Vi
0	2.4968213665207073	2.9027869146541727	0.43597638787606474	0.3242990818225629	1.8450825175573677
1	1.0904852645335696	3.0382340137270702	2.41527643660475	0.847547452842021	1.7650939030989556
2	3.132183079941095	0.7801490337820922	0.854772877212685	2.589685066052104	2.53671240784924
3	2.082705642542123	2.1540588731367194	0.7523579340046171	1.805712559224274	1.918601368385719
4	0.6287568476541502	1.8942472912328359	2.4492873477180788	2.2956895981212235	0.6712149971800094
5	3.2364837559141413	2.297444998367849	2.6710107993898946	0.6397080663024733	0.7652301988806187
6	3.0242184440467152	2.282320562863487	1.002372697313027	1.3434982322336042	0.8608075579303347
7	3.4321233655499603	0.39720383485320676	0.7643787924415993	4.007905017149016	1.2696658310398805
8	3.5097520339037027	0.27616006140463556	1.7277292067583163	2.115543726042537	1.7706550727837929
9	1.808907278872058	0.04923339327428858	3.335253591460361	2.433830812942798	1.850418979587057
10	1.7946878807244797	2.1271196377180206	3.0075357939501264	1.5821760746276101	0.9122377351276341
11	1.431342836707321	2.453564396017429	1.8053008840217797	2.48371480508934	1.041238418935857
12	2.7705959056220415	2.1668452384480954	1.3631116735689583	0.8155468896414523	1.8899061166622255
13	0.8330731068117877	2.227671142486988	2.107317101902918	0.023848617052167904	3.0928187669830236
14	1.2182827361791	1.0467630660354916	4.43687641446359	2.084073442960977	0.6240950786786649
15	0.9214024241978885	3.81510982338636	2.5575374899244365	1.1958715235654798	1.3338658788322664
16	0.9139483376917932	1.4983053602628649	0.4310479691129607	3.391868934517525	2.3498772970121986
17	2.834413088177755	0.6132873630333144	0.9854932153161138	3.268765776770717	0.6107618404056783
18	1.2457043223501836	2.738635273324277	0.9251583184366543	0.03522060054616757	2.6853717430060957
19	0.8316730778735457	2.1338599539809344	0.3016183027999138	2.5272362497636935	2.3609193550305414
20	0.40859066402910427	1.8705061917400185	4.089093542938846	0.954489432030083	1.3466712139074521
21	0.7514336806973403	0.7936464185853898	2.1827814193548623	0.8455230034974676	2.991888941812773
22	1.81154706112459	0.756165595601113	0.8225059039352179	1.7189952197911755	4.362229203932538
23	2.0572213296899524	0.4203257070295526	0.4842526300786136	2.1001626047531614	2.585426351305712
24	2.192335752123373	0.5070929276091514	0.6939198162125805	0.6090534048803297	3.7349739175953762
25	2.008920337303573	0.5950692218509598	1.239658756089516	3.546345539030828	2.143020279055678
26	0.36576107623565857	1.390274341041156	0.6817773757716479	3.706388665040893	3.362372408859144
27	1.8201485807614066	1.7608028340228172	2.1298709830302953	0.3163293014353571	2.5011472086989337
28	2.0402790302954052	1.7784413440997662	0.14787249108161332	1.869202088235582	2.0097913020830145
29	2.390152145173442	2.194984866068935	2.919411843028788	2.3574900494743365	0.07736836388840679
30	2.2550069482195627	1.9612525696889582	2.2220457290760462	1.1729692828726617	2.212921258021153
31	1.215820216603354	0.4637213807463357	3.338588554261147	0.08269424278396476	2.4897598513347057
32	0.3898084422592332	2.3709609746203033	1.7647620186461292	2.4271481963437784	0.8785799713913587
33	0.4061999465490254	2.30993225161667	3.1887934110497866	0.22179358182624576	3.004842034125379
34	1.5521183741959592	0.12874375237084626	1.6419930197121295	2.428947135363605	1.914338214588626
35	1.6571908665101223	0.5764963225284399	1.506755455311769	3.284550539880507	1.5718274137407076
36	1.4872536582194444	2.433395358005965	2.1776315040711784	0.1648091774537216	2.5271398642995178
37	2.462151311062274	0.10629799404531384	1.6853568960773835	1.7429126394402314	2.066991564272701
38	0.18980196145154649	2.8420460074533294	2.954582011641296	2.870227114836494	0.42038578278582406
39	2.242943088724362	0.07170825993934657	4.020945542949684	0.9805061204597516	2.170128920967769
40	1.4171930864967075	2.2982392677697883	2.6085785657453617	1.801483519042139	0.08556060931244257
41	2.956872732764011	1.0167449964693784	1.0970888835822754	1.425638030979905	2.246650046163892
42	0.042393884420166617	2.716947373119079	2.765608414238168	0.8587687210187486	1.2332963373087846
43	2.5040773027981413	0.6750614094071349	3.499916586072361	1.968843260671345	1.3511595437711565
44	1.4017579028201688	1.3308989649839893	2.414834180345699	1.140199497860818	1.6931601224319184
45	2.8017172821988017	1.382946253594397	2.7087586379304214	0.45879541780961947	0.7724030109734541
46	1.0467162917150183	2.567730468236505	2.0276345814016317	2.1032127649483434	0.9359184268678453
47	1.5426869750535614	2.143247956941737	2.2455937780969015	0.21747710189376035	1.5134389819348832
48	0.9851996520530811	1.789109605630393	0.7477673696733895	1.7689910741107668	2.626246878274002
49	3.9006748127954762	0.28219576697764653	1.3258445800874077	1.1601312726498925	2.098651093114991
50	0.11771980420507575	0.12418340603979107	2.5359155604149635	2.2600572718017915	2.8358887733004083
51	3.062439706122966	1.0387499619538922	0.9131351278257753	3.073905124276796	1.0167130174414174
52	0.5413691978308975	3.8196381330172815	0.6202506588918604	0.3584964593627999	2.606468514699109
53	1.6996863126152684	1.0953794161035995	2.32957062035996	2.1968653851964186	0.17988386898073322
54	0.7885319205313891	1.7806001555273743	2.094318178697956	1.778943769555159	2.444997815246502
55	2.986916553000597	0.4949192586905974	2.493072817602294	2.2351242700253375	1.650091439280614
56	0.15329859677150193	2.713695590642671	0.880137416045992	3.197995796571369	2.9684011935345147
57	2.903566369636475	2.864465947249415	1.346337826274007	0.3206139651925653	1.7095179591995913
58	2.3965856846826785	2.5170329419747675	1.49285065754887	2.1594097709883022	0.9079337218735097
59	0.47887937360568944	2.8232437241466783	2.411342201817273	2.030813109883057	0.561696178318803
60	1.7990868276983423	2.157596956307339	1.1767706085143326	2.2860133028663423	0.5809338438563912
61	0.6386672819321645	2.4090414932976296	3.228015590475854	0.5791053155507223	0.7068519390024272
62	1.9020034724772108	1.7693646813673092	0.5276507474082865	1.5755596716538651	1.859454460073023
63	0.4491249775952406	3.562571669391301	3.4738547217838	0.6603162281066718	1.7203401475023716
64	1.3317630122475692	2.3087169258010842	1.9936620939781287	0.42125192599886635	2.7777734688727467
65	2.9591826641546217	2.3098328741550618	2.798359739161609	0.7734780492499232	0.08493774785506357
66	1.4284890649227895	1.5733257804927976	2.0230484504467334	1.0292759904444884	1.7736094112381016
67	3.2212335708121227	0.702767217334288	2.4420086721381846	0.6439590313618062	0.7643901717554884
68	3.533847628339771	0.36029086121997184	1.1093216379421897	2.560632183557981	1.441043842395296
69	1.0550948428389508	0.5150396726802188	4.289356744655123	0.03245008144927519	2.437978665310535
70	1.8324600585223612	1.8446399433004985	1.2732558550883672	0.547608159525182	2.1035450495552968
71	1.4788060501414562	0.8381720407821548	2.1151060454854207	1.9001841899750629	3.421325666305391
72	2.4948923112799553	0.29049076131701485	1.6333911408513946	2.4964342624872735	1.549545601594887
73	2.867036930719476	1.3284483349666474	1.5156627408999024	2.2451905971069497	0.7122952032779473
74	2.9353965275030443	1.3826734023271756	1.9110550625804406	0.25923007014228683	2.107506703796364
75	0.7350066204921778	1.926879101799991	1.706196575005844	1.8116669681088424	1.8814196703271615
76	1.3990059110139546	1.9839768644594071	0.15940744926901534	2.3190892821260016	2.357203409825792
77	2.8597361286753396	2.130740816427751	2.158236849984949	2.2125900311910804	0.33943738994347006
78	1.8645253454638475	1.1467735883506291	3.730887555805127	0.5215914420288095	1.7800055906172247
